year,company,cik,form_type,date_filed,url,document_url
2023,AT&T INC.,732717,10-K,2023-02-13,https://www.sec.gov/Archives/edgar/data/732717/0000732717-23-000011.txt,https://www.sec.gov/Archives/edgar/data/732717/000073271723000011/t-20221231.htm
2023,AVALONBAY COMMUNITIES INC,915912,10-K,2023-02-24,https://www.sec.gov/Archives/edgar/data/915912/0000915912-23-000004.txt,https://www.sec.gov/Archives/edgar/data/915912/000091591223000004/avb-20221231.htm
2023,AbbVie Inc.,1551152,10-K,2023-02-17,https://www.sec.gov/Archives/edgar/data/1551152/0001551152-23-000011.txt,https://www.sec.gov/Archives/edgar/data/1551152/000155115223000011/abbv-20221231.htm
2023,"Activision Blizzard, Inc.",718877,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/718877/0001628280-23-004842.txt,https://www.sec.gov/Archives/edgar/data/718877/000162828023004842/atvi-20221231.htm
2023,Allegion plc,1579241,10-K,2023-02-22,https://www.sec.gov/Archives/edgar/data/1579241/0001579241-23-000006.txt,https://www.sec.gov/Archives/edgar/data/1579241/000157924123000006/alle-20221231.htm
2023,Alphabet Inc.,1652044,10-K,2023-02-03,https://www.sec.gov/Archives/edgar/data/1652044/0001652044-23-000016.txt,https://www.sec.gov/Archives/edgar/data/1652044/000165204423000016/goog-20221231.htm
2023,American Airlines Group Inc.,6201,10-K,2023-02-22,https://www.sec.gov/Archives/edgar/data/6201/0000006201-23-000018.txt,https://www.sec.gov/Archives/edgar/data/6201/000000620123000018/aal-20221231.htm
2023,"American Water Works Company, Inc.",1410636,10-K,2023-02-15,https://www.sec.gov/Archives/edgar/data/1410636/0001410636-23-000020.txt,https://www.sec.gov/Archives/edgar/data/1410636/000141063623000020/awk-20221231.htm
2023,Aptiv PLC,1521332,10-K,2023-02-08,https://www.sec.gov/Archives/edgar/data/1521332/0001521332-23-000013.txt,https://www.sec.gov/Archives/edgar/data/1521332/000152133223000013/aptv-20221231.htm
2023,Archer-Daniels-Midland Co,7084,10-K,2023-02-14,https://www.sec.gov/Archives/edgar/data/7084/0000007084-23-000010.txt,https://www.sec.gov/Archives/edgar/data/7084/000000708423000010/adm-20221231.htm
2023,"Arista Networks, Inc.",1596532,10-K,2023-02-14,https://www.sec.gov/Archives/edgar/data/1596532/0001596532-23-000016.txt,https://www.sec.gov/Archives/edgar/data/1596532/000159653223000016/anet-20221231.htm
2023,"Autodesk, Inc.",769397,10-K,2023-03-14,https://www.sec.gov/Archives/edgar/data/769397/0000769397-23-000036.txt,https://www.sec.gov/Archives/edgar/data/769397/000076939723000036/adsk-20230131.htm
2023,Avery Dennison Corp,8818,10-K,2023-02-22,https://www.sec.gov/Archives/edgar/data/8818/0000008818-23-000002.txt,https://www.sec.gov/Archives/edgar/data/8818/000000881823000002/avy-20221231.htm
2023,BALL Corp,9389,10-K,2023-02-21,https://www.sec.gov/Archives/edgar/data/9389/0000009389-23-000011.txt,https://www.sec.gov/Archives/edgar/data/9389/000000938923000011/bll-20221231x10k.htm
2023,BAXTER INTERNATIONAL INC,10456,10-K,2023-02-09,https://www.sec.gov/Archives/edgar/data/10456/0001628280-23-002864.txt,https://www.sec.gov/Archives/edgar/data/10456/000162828023002864/bax-20221231.htm
2023,BEST BUY CO INC,764478,10-K,2023-03-17,https://www.sec.gov/Archives/edgar/data/764478/0000764478-23-000006.txt,https://www.sec.gov/Archives/edgar/data/764478/000076447823000006/bby-20230128x10k.htm
2023,"BIO-RAD LABORATORIES, INC.",12208,10-K,2023-02-17,https://www.sec.gov/Archives/edgar/data/12208/0000012208-23-000031.txt,https://www.sec.gov/Archives/edgar/data/12208/000001220823000031/bio-20221231.htm
2023,BIOGEN INC.,875045,10-K,2023-02-15,https://www.sec.gov/Archives/edgar/data/875045/0000875045-23-000009.txt,https://www.sec.gov/Archives/edgar/data/875045/000087504523000009/biib-20221231.htm
2023,BOEING CO,12927,10-K,2023-01-27,https://www.sec.gov/Archives/edgar/data/12927/0000012927-23-000007.txt,https://www.sec.gov/Archives/edgar/data/12927/000001292723000007/ba-20221231.htm
2023,BOSTON PROPERTIES INC,1037540,10-K,2023-02-27,https://www.sec.gov/Archives/edgar/data/1037540/0001656423-23-000013.txt,https://www.sec.gov/Archives/edgar/data/1037540/000165642323000013/bxp-20221231.htm
2023,BOSTON SCIENTIFIC CORP,885725,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/885725/0000885725-23-000008.txt,https://www.sec.gov/Archives/edgar/data/885725/000088572523000008/bsx-20221231.htm
2023,BRISTOL MYERS SQUIBB CO,14272,10-K,2023-02-14,https://www.sec.gov/Archives/edgar/data/14272/0000014272-23-000046.txt,https://www.sec.gov/Archives/edgar/data/14272/000001427223000046/bmy-20221231.htm
2023,Baker Hughes Co,1701605,10-K,2023-02-14,https://www.sec.gov/Archives/edgar/data/1701605/0001701605-23-000044.txt,https://www.sec.gov/Archives/edgar/data/1701605/000170160523000044/bkr-20221231.htm
2023,"Bath & Body Works, Inc.",701985,10-K,2023-03-17,https://www.sec.gov/Archives/edgar/data/701985/0000701985-23-000008.txt,https://www.sec.gov/Archives/edgar/data/701985/000070198523000008/bbwi-20230128.htm
2023,Booking Holdings Inc.,1075531,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/1075531/0001075531-23-000016.txt,https://www.sec.gov/Archives/edgar/data/1075531/000107553123000016/bkng-20221231.htm
2023,"C. H. ROBINSON WORLDWIDE, INC.",1043277,10-K,2023-02-17,https://www.sec.gov/Archives/edgar/data/1043277/0001043277-23-000005.txt,https://www.sec.gov/Archives/edgar/data/1043277/000104327723000005/chrw-20221231.htm
2023,CADENCE DESIGN SYSTEMS INC,813672,10-K,2023-02-13,https://www.sec.gov/Archives/edgar/data/813672/0000813672-23-000011.txt,https://www.sec.gov/Archives/edgar/data/813672/000081367223000011/cdns-20221231.htm
2023,CAMDEN PROPERTY TRUST,906345,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/906345/0000906345-23-000008.txt,https://www.sec.gov/Archives/edgar/data/906345/000090634523000008/cpt-20221231.htm
2023,CARNIVAL CORP,815097,10-K,2023-01-27,https://www.sec.gov/Archives/edgar/data/815097/0000815097-23-000012.txt,https://www.sec.gov/Archives/edgar/data/815097/000081509723000012/ccl-20221130.htm
2023,CARRIER GLOBAL Corp,1783180,10-K,2023-02-07,https://www.sec.gov/Archives/edgar/data/1783180/0001783180-23-000012.txt,https://www.sec.gov/Archives/edgar/data/1783180/000178318023000012/carr-20221231.htm
2023,CATERPILLAR INC,18230,10-K,2023-02-15,https://www.sec.gov/Archives/edgar/data/18230/0000018230-23-000011.txt,https://www.sec.gov/Archives/edgar/data/18230/000001823023000011/cat-20221231.htm
2023,"CBRE GROUP, INC.",1138118,10-K,2023-02-27,https://www.sec.gov/Archives/edgar/data/1138118/0001138118-23-000009.txt,https://www.sec.gov/Archives/edgar/data/1138118/000113811823000009/cbre-20221231.htm
2023,CDW Corp,1402057,10-K,2023-02-24,https://www.sec.gov/Archives/edgar/data/1402057/0001402057-23-000052.txt,https://www.sec.gov/Archives/edgar/data/1402057/000140205723000052/cdw-20221231.htm
2023,CENTENE CORP,1071739,10-K,2023-02-21,https://www.sec.gov/Archives/edgar/data/1071739/0001071739-23-000047.txt,https://www.sec.gov/Archives/edgar/data/1071739/000107173923000047/cnc-20221231.htm
2023,CENTERPOINT ENERGY INC,1130310,10-K,2023-02-17,https://www.sec.gov/Archives/edgar/data/1130310/0001130310-23-000013.txt,https://www.sec.gov/Archives/edgar/data/1130310/000113031023000013/cnp-20221231.htm
2023,"CF Industries Holdings, Inc.",1324404,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/1324404/0001324404-23-000006.txt,https://www.sec.gov/Archives/edgar/data/1324404/000132440423000006/cf-20221231.htm
2023,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",1100682,10-K,2023-02-22,https://www.sec.gov/Archives/edgar/data/1100682/0001100682-23-000006.txt,https://www.sec.gov/Archives/edgar/data/1100682/000110068223000006/crl-20221231.htm
2023,"CHARTER COMMUNICATIONS, INC. /MO/",1091667,10-K,2023-01-27,https://www.sec.gov/Archives/edgar/data/1091667/0001091667-23-000024.txt,https://www.sec.gov/Archives/edgar/data/1091667/000109166723000024/chtr-20221231.htm
2023,CHESAPEAKE ENERGY CORP,895126,10-K,2023-02-22,https://www.sec.gov/Archives/edgar/data/895126/0000895126-23-000022.txt,https://www.sec.gov/Archives/edgar/data/895126/000089512623000022/chk-20221231.htm
2023,CHEVRON CORP,93410,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/93410/0000093410-23-000009.txt,https://www.sec.gov/Archives/edgar/data/93410/000009341023000009/cvx-20221231.htm
2023,CHIPOTLE MEXICAN GRILL INC,1058090,10-K,2023-02-09,https://www.sec.gov/Archives/edgar/data/1058090/0001058090-23-000010.txt,https://www.sec.gov/Archives/edgar/data/1058090/000105809023000010/cmg-20221231x10k.htm
2023,CHURCH & DWIGHT CO INC /DE/,313927,10-K,2023-02-16,https://www.sec.gov/Archives/edgar/data/313927/0000950170-23-003066.txt,https://www.sec.gov/Archives/edgar/data/313927/000095017023003066/chd-20221231.htm
2023,CMS ENERGY CORP,811156,10-K,2023-02-09,https://www.sec.gov/Archives/edgar/data/811156/0000811156-23-000014.txt,https://www.sec.gov/Archives/edgar/data/811156/000081115623000014/cms-20221231.htm
2023,COCA COLA CO,21344,10-K,2023-02-21,https://www.sec.gov/Archives/edgar/data/21344/0000021344-23-000011.txt,https://www.sec.gov/Archives/edgar/data/21344/000002134423000011/ko-20221231.htm
2023,COGNIZANT TECHNOLOGY SOLUTIONS CORP,1058290,10-K,2023-02-15,https://www.sec.gov/Archives/edgar/data/1058290/0001058290-23-000027.txt,https://www.sec.gov/Archives/edgar/data/1058290/000105829023000027/ctsh-20221231.htm
2023,COLGATE PALMOLIVE CO,21665,10-K,2023-02-16,https://www.sec.gov/Archives/edgar/data/21665/0000021665-23-000007.txt,https://www.sec.gov/Archives/edgar/data/21665/000002166523000007/cl-20221231.htm
2023,COMCAST CORP,1166691,10-K,2023-02-03,https://www.sec.gov/Archives/edgar/data/1166691/0001166691-23-000010.txt,https://www.sec.gov/Archives/edgar/data/1166691/000116669123000010/cmcsa-20221231.htm
2023,CONOCOPHILLIPS,1163165,10-K,2023-02-16,https://www.sec.gov/Archives/edgar/data/1163165/0001163165-23-000006.txt,https://www.sec.gov/Archives/edgar/data/1163165/000116316523000006/cop-20221231.htm
2023,CONSOLIDATED EDISON INC,1047862,10-K,2023-02-16,https://www.sec.gov/Archives/edgar/data/1047862/0001047862-23-000038.txt,https://www.sec.gov/Archives/edgar/data/1047862/000104786223000038/ed-20221231.htm
2023,CORNING INC /NY,24741,10-K,2023-02-13,https://www.sec.gov/Archives/edgar/data/24741/0001437749-23-003123.txt,https://www.sec.gov/Archives/edgar/data/24741/000143774923003123/glw20221231_10k.htm
2023,"COSTAR GROUP, INC.",1057352,10-K,2023-02-22,https://www.sec.gov/Archives/edgar/data/1057352/0001057352-23-000030.txt,https://www.sec.gov/Archives/edgar/data/1057352/000105735223000030/csgp-20221231.htm
2023,CROWN CASTLE INC.,1051470,10-K,2023-02-24,https://www.sec.gov/Archives/edgar/data/1051470/0001051470-23-000041.txt,https://www.sec.gov/Archives/edgar/data/1051470/000105147023000041/cci-20221231.htm
2023,CSX CORP,277948,10-K,2023-02-15,https://www.sec.gov/Archives/edgar/data/277948/0000277948-23-000006.txt,https://www.sec.gov/Archives/edgar/data/277948/000027794823000006/csx-20221231.htm
2023,CUMMINS INC,26172,10-K,2023-02-14,https://www.sec.gov/Archives/edgar/data/26172/0000026172-23-000005.txt,https://www.sec.gov/Archives/edgar/data/26172/000002617223000005/cmi-20221231.htm
2023,CVS HEALTH Corp,64803,10-K,2023-02-08,https://www.sec.gov/Archives/edgar/data/64803/0000064803-23-000009.txt,https://www.sec.gov/Archives/edgar/data/64803/000006480323000009/cvs-20221231.htm
2023,"Caesars Entertainment, Inc.",1590895,10-K,2023-02-22,https://www.sec.gov/Archives/edgar/data/1590895/0001590895-23-000070.txt,https://www.sec.gov/Archives/edgar/data/1590895/000159089523000070/czr-20221231.htm
2023,Celanese Corp,1306830,10-K,2023-02-24,https://www.sec.gov/Archives/edgar/data/1306830/0001306830-23-000023.txt,https://www.sec.gov/Archives/edgar/data/1306830/000130683023000023/ce-20221231.htm
2023,Ceridian HCM Holding Inc.,1725057,10-K,2023-03-01,https://www.sec.gov/Archives/edgar/data/1725057/0000950170-23-005559.txt,https://www.sec.gov/Archives/edgar/data/1725057/000095017023005559/cday-20221231.htm
2023,Cigna Group,1739940,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/1739940/0001739940-23-000008.txt,https://www.sec.gov/Archives/edgar/data/1739940/000173994023000008/ci-20221231.htm
2023,Constellation Energy Corp,1868275,10-K,2023-02-16,https://www.sec.gov/Archives/edgar/data/1868275/0001868275-23-000014.txt,https://www.sec.gov/Archives/edgar/data/1868275/000186827523000014/ceg-20221231.htm
2023,"Corteva, Inc.",1755672,10-K,2023-02-09,https://www.sec.gov/Archives/edgar/data/1755672/0001755672-23-000005.txt,https://www.sec.gov/Archives/edgar/data/1755672/000175567223000005/ctva-20221231.htm
2023,Coterra Energy Inc.,858470,10-K,2023-02-27,https://www.sec.gov/Archives/edgar/data/858470/0000858470-23-000011.txt,https://www.sec.gov/Archives/edgar/data/858470/000085847023000011/cog-20221231.htm
2023,DANAHER CORP /DE/,313616,10-K,2023-02-22,https://www.sec.gov/Archives/edgar/data/313616/0000313616-23-000087.txt,https://www.sec.gov/Archives/edgar/data/313616/000031361623000087/dhr-20221231.htm
2023,DAVITA INC.,927066,10-K,2023-02-22,https://www.sec.gov/Archives/edgar/data/927066/0000927066-23-000011.txt,https://www.sec.gov/Archives/edgar/data/927066/000092706623000011/dva-20221231.htm
2023,"DELTA AIR LINES, INC.",27904,10-K,2023-02-10,https://www.sec.gov/Archives/edgar/data/27904/0000027904-23-000003.txt,https://www.sec.gov/Archives/edgar/data/27904/000002790423000003/dal-20221231.htm
2023,DENTSPLY SIRONA Inc.,818479,10-K,2023-03-01,https://www.sec.gov/Archives/edgar/data/818479/0000818479-23-000017.txt,https://www.sec.gov/Archives/edgar/data/818479/000081847923000017/xray-20221231.htm
2023,DEVON ENERGY CORP/DE,1090012,10-K,2023-02-15,https://www.sec.gov/Archives/edgar/data/1090012/0000950170-23-002852.txt,https://www.sec.gov/Archives/edgar/data/1090012/000095017023002852/dvn-20221231.htm
2023,DEXCOM INC,1093557,10-K,2023-02-09,https://www.sec.gov/Archives/edgar/data/1093557/0001093557-23-000024.txt,https://www.sec.gov/Archives/edgar/data/1093557/000109355723000024/dxcm-20221231.htm
2023,"DIGITAL REALTY TRUST, INC.",1297996,10-K,2023-02-27,https://www.sec.gov/Archives/edgar/data/1297996/0001558370-23-002087.txt,https://www.sec.gov/Archives/edgar/data/1297996/000155837023002087/dlr-20221231x10k.htm
2023,DOLLAR GENERAL CORP,29534,10-K,2023-03-24,https://www.sec.gov/Archives/edgar/data/29534/0001558370-23-004574.txt,https://www.sec.gov/Archives/edgar/data/29534/000155837023004574/dg-20230203x10k.htm
2023,"DOLLAR TREE, INC.",935703,10-K,2023-03-10,https://www.sec.gov/Archives/edgar/data/935703/0000935703-23-000016.txt,https://www.sec.gov/Archives/edgar/data/935703/000093570323000016/dltr-20230128.htm
2023,"DOMINION ENERGY, INC",715957,10-K,2023-02-21,https://www.sec.gov/Archives/edgar/data/715957/0000950170-23-003287.txt,https://www.sec.gov/Archives/edgar/data/715957/000095017023003287/d-20221231.htm
2023,DOMINOS PIZZA INC,1286681,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/1286681/0000950170-23-003938.txt,https://www.sec.gov/Archives/edgar/data/1286681/000095017023003938/dpz-20230101.htm
2023,DOVER Corp,29905,10-K,2023-02-10,https://www.sec.gov/Archives/edgar/data/29905/0000029905-23-000008.txt,https://www.sec.gov/Archives/edgar/data/29905/000002990523000008/dov-20221231.htm
2023,DOW INC.,1751788,10-K,2023-02-01,https://www.sec.gov/Archives/edgar/data/1751788/0001751788-23-000014.txt,https://www.sec.gov/Archives/edgar/data/1751788/000175178823000014/dow-20221231.htm
2023,DTE ENERGY CO,936340,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/936340/0000936340-23-000073.txt,https://www.sec.gov/Archives/edgar/data/936340/000093634023000073/dte-20221231.htm
2023,"Diamondback Energy, Inc.",1539838,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/1539838/0001539838-23-000022.txt,https://www.sec.gov/Archives/edgar/data/1539838/000153983823000022/fang-20221231.htm
2023,"DoorDash, Inc.",1792789,10-K,2023-02-27,https://www.sec.gov/Archives/edgar/data/1792789/0001628280-23-005131.txt,https://www.sec.gov/Archives/edgar/data/1792789/000162828023005131/dash-20221231.htm
2023,Duke Energy CORP,1326160,10-K,2023-02-27,https://www.sec.gov/Archives/edgar/data/1326160/0001326160-23-000073.txt,https://www.sec.gov/Archives/edgar/data/1326160/000132616023000073/duk-20221231.htm
2023,EASTMAN CHEMICAL CO,915389,10-K,2023-02-15,https://www.sec.gov/Archives/edgar/data/915389/0000915389-23-000015.txt,https://www.sec.gov/Archives/edgar/data/915389/000091538923000015/emn-20221231.htm
2023,EBAY INC,1065088,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/1065088/0001065088-23-000006.txt,https://www.sec.gov/Archives/edgar/data/1065088/000106508823000006/ebay-20221231.htm
2023,ECOLAB INC.,31462,10-K,2023-02-24,https://www.sec.gov/Archives/edgar/data/31462/0001558370-23-001969.txt,https://www.sec.gov/Archives/edgar/data/31462/000155837023001969/ecl-20221231x10k.htm
2023,EDISON INTERNATIONAL,827052,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/827052/0000827052-23-000010.txt,https://www.sec.gov/Archives/edgar/data/827052/000082705223000010/eix-20221231x10k.htm
2023,ELI LILLY & Co,59478,10-K,2023-02-22,https://www.sec.gov/Archives/edgar/data/59478/0000059478-23-000082.txt,https://www.sec.gov/Archives/edgar/data/59478/000005947823000082/lly-20221231.htm
2023,ENTERGY CORP /DE/,65984,10-K,2023-02-24,https://www.sec.gov/Archives/edgar/data/65984/0000065984-23-000014.txt,https://www.sec.gov/Archives/edgar/data/65984/000006598423000014/etr-20221231.htm
2023,EOG RESOURCES INC,821189,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/821189/0000821189-23-000015.txt,https://www.sec.gov/Archives/edgar/data/821189/000082118923000015/eog-20221231.htm
2023,"EPAM Systems, Inc.",1352010,10-K,2023-02-24,https://www.sec.gov/Archives/edgar/data/1352010/0001352010-23-000013.txt,https://www.sec.gov/Archives/edgar/data/1352010/000135201023000013/epam-20221231.htm
2023,EQUIFAX INC,33185,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/33185/0000033185-23-000012.txt,https://www.sec.gov/Archives/edgar/data/33185/000003318523000012/efx-20221231.htm
2023,EQUINIX INC,1101239,10-K,2023-02-17,https://www.sec.gov/Archives/edgar/data/1101239/0001628280-23-004039.txt,https://www.sec.gov/Archives/edgar/data/1101239/000162828023004039/eqix-20221231.htm
2023,EQUITY RESIDENTIAL,906107,10-K,2023-02-16,https://www.sec.gov/Archives/edgar/data/906107/0000950170-23-003060.txt,https://www.sec.gov/Archives/edgar/data/906107/000095017023003060/eqr-20221231.htm
2023,"ESSEX PROPERTY TRUST, INC.",920522,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/920522/0000920522-23-000005.txt,https://www.sec.gov/Archives/edgar/data/920522/000092052223000005/ess-20221231.htm
2023,ETSY INC,1370637,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/1370637/0001370637-23-000017.txt,https://www.sec.gov/Archives/edgar/data/1370637/000137063723000017/etsy-20221231.htm
2023,EVERSOURCE ENERGY,72741,10-K,2023-02-15,https://www.sec.gov/Archives/edgar/data/72741/0000072741-23-000004.txt,https://www.sec.gov/Archives/edgar/data/72741/000007274123000004/es-20221231.htm
2023,EXELON CORP,1109357,10-K,2023-02-14,https://www.sec.gov/Archives/edgar/data/1109357/0001109357-23-000018.txt,https://www.sec.gov/Archives/edgar/data/1109357/000110935723000018/exc-20221231.htm
2023,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,746515,10-K,2023-03-01,https://www.sec.gov/Archives/edgar/data/746515/0000950170-23-005412.txt,https://www.sec.gov/Archives/edgar/data/746515/000095017023005412/expd-20221231.htm
2023,EXXON MOBIL CORP,34088,10-K,2023-02-22,https://www.sec.gov/Archives/edgar/data/34088/0000034088-23-000020.txt,https://www.sec.gov/Archives/edgar/data/34088/000003408823000020/xom-20221231.htm
2023,Eaton Corp plc,1551182,10-K,2023-02-23,https://www.sec.gov/Archives/edgar/data/1551182/0001551182-23-000004.txt,https://www.sec.gov/Archives/edgar/data/1551182/000155118223000004/etn-20221231.htm
2023,Edwards Lifesciences Corp,1099800,10-K,2023-02-13,https://www.sec.gov/Archives/edgar/data/1099800/0001099800-23-000005.txt,https://www.sec.gov/Archives/edgar/data/1099800/000109980023000005/ew-20221231.htm
2023,"Elevance Health, Inc.",1156039,10-K,2023-02-15,https://www.sec.gov/Archives/edgar/data/1156039/0001156039-23-000007.txt,https://www.sec.gov/Archives/edgar/data/1156039/000115603923000007/elv-20221231.htm
2023,"Enphase Energy, Inc.",1463101,10-K,2023-02-13,https://www.sec.gov/Archives/edgar/data/1463101/0001463101-23-000025.txt,https://www.sec.gov/Archives/edgar/data/1463101/000146310123000025/enph-20221231.htm
2023,"Evergy, Inc.",1711269,10-K,2023-02-24,https://www.sec.gov/Archives/edgar/data/1711269/0001711269-23-000011.txt,https://www.sec.gov/Archives/edgar/data/1711269/000171126923000011/evrg-20221231.htm
2023,"Expedia Group, Inc.",1324424,10-K,2023-02-10,https://www.sec.gov/Archives/edgar/data/1324424/0001324424-23-000007.txt,https://www.sec.gov/Archives/edgar/data/1324424/000132442423000007/expe-20221231.htm
2023,Extra Space Storage Inc.,1289490,10-K,2023-02-28,https://www.sec.gov/Archives/edgar/data/1289490/0001628280-23-005628.txt,https://www.sec.gov/Archives/edgar/data/1289490/000162828023005628/exr-20221231.htm
2023,FASTENAL CO,815556,10-K,2023-02-07,https://www.sec.gov/Archives/edgar/data/815556/0000815556-23-000009.txt,https://www.sec.gov/Archives/edgar/data/815556/000081555623000009/fast-20221231.htm
2023,FEDERAL REALTY INVESTMENT TRUST,34903,10-K,2023-02-08,https://www.sec.gov/Archives/edgar/data/34903/0000034903-23-000020.txt,https://www.sec.gov/Archives/edgar/data/34903/000003490323000020/frt-20221231.htm
2023,"FIRST SOLAR, INC.",1274494,10-K,2023-02-28,https://www.sec.gov/Archives/edgar/data/1274494/0001274494-23-000002.txt,https://www.sec.gov/Archives/edgar/data/1274494/000127449423000002/fslr-20221231.htm
