year,company,cik,SIC,Item_1_ESG_Exposure,Item_1_ESG_Sentiment,Item_1A_ESG_Exposure,Item_1A_ESG_Sentiment,Item_7_ESG_Exposure,Item_7_ESG_Sentiment,Item_8_ESG_Exposure,Item_8_ESG_Sentiment,Overall_ESG_Exposure,Overall_ESG_Sentiment
2020,"DOLLAR TREE, INC.",935703,5331,0.0441176470588235,-0.0631375846763451,0.0590717299578059,0.5420481964413609,0.0512249443207126,0.3291335518107466,0.027063599458728,0.1292465863749385,0.0453694801990175,0.2343226874876752
2020,EQUIFAX INC,33185,4911,0.0,0.0,0.0108695652173913,0.4558542271455129,0.0,0.0,0.0,0.0,0.0027173913043478,0.1139635567863782
2020,EXELON CORP,1109357,4931,0.2661691542288557,0.4230779764529701,0.4301675977653631,0.3910844523048439,0.4347826086956521,0.1336805133521557,0.243864229765013,0.2958675550049613,0.343745897613721,0.3109276242787328
2020,Edwards Lifesciences Corp,1099800,3842,0.0171673819742489,0.267132967710495,0.0,0.0,0.0035714285714285,0.5602704882621765,0.0064308681672025,0.5067735686898232,0.00679241967822,0.3335442561656236
2020,"Evergy, Inc.",1711269,4931,0.0,0.0,0.2633744855967078,0.5615095691173337,1.0,0.1560561507940292,0.0,0.0,0.315843621399177,0.1793914299778407
2020,FIRSTENERGY CORP,1031296,4911,0.2738853503184713,0.0253670794759378,0.2279202279202279,0.7416780037805438,0.2284482758620689,0.3385530940005146,0.1899736147757255,0.1903809525969403,0.2300568672191234,0.3239947824634842
2020,"CORPAY, INC.",1175454,7389,0.0298013245033112,-0.1944609805941581,0.0710227272727272,0.5111745892465115,0.3333333333333333,0.3792760670185089,0.0,0.0,0.1085393462773429,0.1739974189177155
2020,"Fortinet, Inc.",1262039,3577,0.0087336244541484,0.2793135633692145,0.0,0.0,0.0052770448548812,0.3756444528698921,0.0,0.0,0.0035026673272574,0.1637395040597766
2020,Fortive Corp,1659166,3823,0.0486486486486486,0.170959538883633,0.0,0.0,0.0,0.0,0.009090909090909,0.2347911894321441,0.0144348894348894,0.1014376820789443
2020,GARTNER INC,749251,8741,0.0085470085470085,0.0695427656173706,0.018796992481203,0.7019491255283355,0.0,0.0,0.0,0.0,0.0068360002570528,0.1928729727864265
