year,company,cik,Item_1_ESG_Exposure,Item_1_ESG_Sentiment,Item_1A_ESG_Exposure,Item_1A_ESG_Sentiment,Item_7_ESG_Exposure,Item_7_ESG_Sentiment,Item_8_ESG_Exposure,Item_8_ESG_Sentiment,Overall_ESG_Exposure,Overall_ESG_Sentiment
2022,"DOMINION ENERGY, INC",715957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,DOVER Corp,29905,0.17972350230414746,-0.39049725802854085,0.06976744186046512,0.5590903305759033,0.07439446366782007,-0.08241279509871505,0.07909967845659165,-0.15166884326050437,0.10074627157225609,-0.016372141452964242
2022,EQUIFAX INC,33185,0.0,0.0,0.024734982332155476,0.1894982470465558,0.003816793893129771,0.7063998878002167,0.005252100840336135,0.4126946419477463,0.008450969266405345,0.3271481941986297
2022,EQUINIX INC,1101239,0.2517241379310345,-0.2824717760213638,0.1478743068391867,0.6165166027843952,0.012987012987012988,0.4137493359545867,0.0,0.0,0.10314636443930855,0.18694854067940453
2022,"ESSEX PROPERTY TRUST, INC.",920522,0.0763888888888889,0.6328742395747792,0.0997229916897507,0.7160212700772617,0.023529411764705882,0.29802880932887393,0.0,0.0,0.049910323085836365,0.41173107974522866
2022,EXELON CORP,1109357,0.5924528301886792,0.1228768017237923,0.2863247863247863,0.7309211108889153,0.2109004739336493,0.18847629042823663,0.12449799196787148,0.18116398638946943,0.3035440206037466,0.3058595473576034
2022,Eaton Corp plc,1551182,0.17567567567567569,-0.03703207981127959,0.14814814814814814,0.8550820015370846,0.0,0.0,0.0,0.0,0.08095595595595595,0.20451248043145126
2022,Edwards Lifesciences Corp,1099800,0.015873015873015872,0.267132967710495,0.05263157894736842,0.9422268650748513,0.003663003663003663,0.08636163175106049,0.006772009029345372,0.4484865988294284,0.01973490187818333,0.4360520158414588
2022,"Evergy, Inc.",1711269,0.38144329896907214,-0.051392012099559244,0.2887323943661972,0.5364634465289916,0.18771331058020477,0.3046760949560187,0.1288056206088993,0.27810025252401827,0.24667365613109338,0.2669619454773673
2022,Extra Space Storage Inc.,1289490,0.022556390977443608,0.23346092800299326,0.08173076923076923,0.8465960849733913,0.010362694300518135,0.9670132398605347,0.011308562197092083,0.35402194410562515,0.031489604176455764,0.6002730492356361
